1 1:-1.125925 2:-0.123137 3:0.917036 
1 1:7.845517 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.157621 3:-0.092403 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:1.665190 2:-0.123137 3:-0.092403 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.152607 3:0.997791 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.613851 3:-1.222974 
1 1:1.465825 2:0.413310 3:-1.222974 
1 1:2.163604 2:0.212769 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:0.392128 
1 1:2.961065 2:-0.123137 3:1.240056 
1 1:-1.125925 2:0.328080 3:6.085362 
1 1:-1.125925 2:1.210461 3:-1.222974 
1 1:3.858209 2:0.092445 3:-0.092403 
1 1:4.456306 2:-0.123137 3:2.168740 
1 1:2.163604 2:-0.042921 3:0.109485 
1 1:-1.125925 2:0.047323 3:2.895536 
1 1:5.253767 2:-0.123137 3:-0.213536 
1 1:-1.125925 2:-0.123137 3:1.926474 
1 1:-1.125925 2:-0.123137 3:0.755526 
1 1:-1.125925 2:-0.123137 3:1.522699 
1 1:-1.125925 2:-0.123137 3:0.069107 
1 1:-1.125925 2:0.102472 3:-1.222974 
1 1:-1.125925 2:0.503554 3:1.280434 
1 1:-1.125925 2:0.503554 3:1.280434 
1 1:23.096969 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:2.774403 
1 1:4.057575 2:0.047323 3:0.392128 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:3.858209 2:-0.123137 3:1.805342 
1 1:9.141392 2:-0.123137 3:-1.222974 
1 1:10.636632 2:0.072391 3:1.159301 
1 1:10.636632 2:0.072391 3:1.159301 
1 1:10.636632 2:0.072391 3:1.159301 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:0.169950 2:-0.057961 3:-0.698066 
1 1:-1.125925 2:-0.123137 3:0.634393 
1 1:-0.228781 2:-0.123137 3:-0.132780 
1 1:0.169950 2:-0.057961 3:-0.698066 
1 1:10.636632 2:0.072391 3:1.159301 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:0.230617 
1 1:-1.125925 2:-0.007826 3:0.674771 
1 1:22.000459 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.147593 3:-1.222974 
1 1:3.359796 2:0.217783 3:1.522699 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:0.997791 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:5.652498 2:-0.067988 3:-0.778821 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:7.845517 2:-0.123137 3:-1.222974 
1 1:3.758527 2:0.037296 3:0.634393 
1 1:2.761700 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.167648 3:1.118924 
1 1:0.568681 2:-0.037907 3:1.563077 
1 1:3.957892 2:-0.123137 3:1.886097 
1 1:-1.125925 2:-0.123137 3:3.783842 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.297999 3:2.168740 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-0.228781 2:-0.123137 3:-0.132780 
1 1:-0.029415 2:-0.012839 3:-0.778821 
1 1:3.260113 2:-0.123137 3:2.330250 
1 1:-0.129098 2:-0.022866 3:2.855158 
1 1:-0.029415 2:-0.012839 3:-0.778821 
1 1:3.060748 2:0.107485 3:0.311373 
1 1:-1.125925 2:-0.123137 3:2.411005 
1 1:2.163604 2:-0.123137 3:1.482321 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.112499 3:0.674771 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:0.768046 2:-0.027880 3:-0.052025 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:6.749008 2:-0.027880 3:-0.859576 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:4.712525 
1 1:-1.125925 2:-0.123137 3:0.028730 
1 1:-0.129098 2:-0.073002 3:1.643832 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:4.057575 2:0.087431 3:0.190240 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.052336 3:1.643832 
1 1:-1.125925 2:0.197729 3:1.361189 
1 1:4.456306 2:-0.123137 3:2.168740 
1 1:-1.125925 2:0.197729 3:3.985729 
1 1:2.263286 2:-0.098069 3:1.118924 
1 1:-1.125925 2:-0.123137 3:1.320811 
1 1:3.260113 2:-0.123137 3:2.330250 
1 1:11.434094 2:0.087431 3:3.864597 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.162634 3:-1.222974 
1 1:7.745834 2:-0.123137 3:2.370628 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:0.169950 2:0.007215 3:0.876658 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.092445 3:-1.222974 
1 1:-1.125925 2:0.097458 3:0.553638 
1 1:-1.125925 2:0.202742 3:2.734025 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:2.163604 2:-0.123137 3:0.109485 
1 1:-1.125925 2:-0.123137 3:2.572515 
1 1:6.150911 2:-0.123137 3:0.230617 
1 1:-1.125925 2:0.207756 3:1.441944 
1 1:-1.125925 2:0.027269 3:1.805342 
1 1:4.555988 2:-0.123137 3:5.721964 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.017242 3:2.168740 
1 1:3.957892 2:0.002201 3:0.755526 
1 1:5.851863 2:-0.123137 3:0.190240 
1 1:1.864556 2:-0.123137 3:3.743464 
1 1:-1.125925 2:-0.123137 3:2.168740 
1 1:-1.125925 2:0.227810 3:3.016668 
1 1:4.456306 2:-0.123137 3:0.069107 
1 1:-1.125925 2:0.007215 3:-0.173158 
1 1:-1.125925 2:-0.123137 3:3.985729 
1 1:-0.228781 2:0.067377 3:1.078546 
1 1:2.263286 2:-0.123137 3:5.641209 
1 1:-1.125925 2:0.277945 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-0.092403 
1 1:7.048056 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.087431 3:-1.222974 
1 1:-0.129098 2:-0.073002 3:1.603454 
1 1:-1.125925 2:-0.123137 3:-0.092403 
1 1:7.546469 2:-0.037907 3:0.876658 
1 1:3.160431 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.282959 3:1.240056 
1 1:22.000459 2:-0.123137 3:1.886097 
1 1:-0.328464 2:-0.083029 3:0.715148 
1 1:-0.428146 2:-0.123137 3:0.997791 
1 1:4.057575 2:0.087431 3:0.190240 
1 1:2.861383 2:-0.032893 3:0.069107 
1 1:-1.125925 2:-0.123137 3:7.740841 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.252878 3:-0.213536 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:3.985729 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-0.129098 2:-0.022866 3:2.855158 
1 1:-1.125925 2:0.042309 3:0.109485 
1 1:2.861383 2:0.007215 3:2.532138 
1 1:-0.129098 2:-0.022866 3:2.855158 
1 1:0.369315 2:-0.017853 3:1.118924 
1 1:-0.129098 2:-0.073002 3:1.643832 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:1.643832 
1 1:-1.125925 2:0.282959 3:4.712525 
1 1:-0.129098 2:-0.073002 3:1.603454 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-0.029415 2:-0.067988 3:0.674771 
1 1:-1.125925 2:0.062364 3:-1.222974 
1 1:1.266460 2:-0.123137 3:2.774403 
1 1:2.861383 2:-0.052948 3:0.069107 
1 1:8.343931 2:-0.123137 3:0.674771 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.282959 3:4.712525 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:0.674771 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:2.163604 2:-0.123137 3:5.439321 
1 1:2.063921 2:-0.123137 3:5.398944 
1 1:-1.125925 2:-0.022866 3:1.240056 
1 1:-0.129098 2:-0.022866 3:2.855158 
1 1:0.468998 2:-0.002812 3:3.783842 
1 1:0.468998 2:-0.002812 3:3.783842 
1 1:8.144565 2:-0.123137 3:2.532138 
1 1:-1.125925 2:-0.123137 3:5.358566 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.057350 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-0.253913 
1 1:0.568681 2:-0.123137 3:-0.536556 
1 1:8.642979 2:-0.123137 3:0.069107 
1 1:-0.428146 2:0.197729 3:1.361189 
1 1:-1.125925 2:-0.123137 3:1.643832 
1 1:-1.125925 2:-0.123137 3:0.311373 
1 1:-1.125925 2:-0.123137 3:1.684209 
1 1:-1.125925 2:-0.123137 3:-0.334668 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.142580 3:0.917036 
1 1:-1.125925 2:-0.123137 3:2.370628 
1 1:-1.125925 2:-0.123137 3:0.149862 
1 1:-1.125925 2:-0.123137 3:0.876658 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:1.482321 
1 1:1.266460 2:-0.123137 3:-0.253913 
1 1:-1.125925 2:-0.032893 3:3.218556 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:0.149862 
1 1:5.652498 2:-0.037907 3:0.836281 
1 1:-1.125925 2:0.453419 3:2.249495 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:1.805342 
1 1:-1.125925 2:-0.123137 3:0.069107 
1 1:-1.125925 2:0.212769 3:1.482321 
1 1:-1.125925 2:0.207756 3:1.441944 
1 1:-1.125925 2:0.222796 3:1.563077 
1 1:-1.125925 2:-0.123137 3:4.712525 
1 1:3.459479 2:0.042309 3:-0.415423 
1 1:-1.125925 2:-0.123137 3:1.038168 
1 1:-1.125925 2:0.212769 3:1.482321 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:1.465825 2:-0.083029 3:-0.173158 
1 1:-1.125925 2:0.112499 3:0.674771 
1 1:-1.125925 2:0.323067 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-0.496178 
1 1:0.568681 2:-0.123137 3:-0.536556 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:0.553638 
1 1:3.758527 2:-0.123137 3:1.764964 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:3.060748 2:-0.123137 3:0.472883 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-0.228781 2:-0.027880 3:2.734025 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:0.568681 2:-0.123137 3:-0.536556 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-0.228781 2:-0.123137 3:-0.132780 
1 1:-1.125925 2:-0.123137 3:0.997791 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.353148 3:2.612893 
1 1:-1.125925 2:-0.123137 3:0.957413 
1 1:-0.228781 2:-0.123137 3:-0.132780 
1 1:-0.228781 2:-0.123137 3:-0.132780 
1 1:-1.125925 2:0.147593 3:-1.222974 
1 1:2.063921 2:-0.123137 3:0.069107 
1 1:10.636632 2:0.072391 3:1.159301 
1 1:-1.125925 2:0.032282 3:-1.222974 
1 1:8.942027 2:0.042309 3:0.795903 
1 1:-1.125925 2:0.157621 3:-1.222974 
1 1:6.051229 2:-0.123137 3:-1.222974 
1 1:-0.228781 2:-0.123137 3:-0.132780 
1 1:-1.125925 2:0.012228 3:2.087985 
1 1:-1.125925 2:-0.123137 3:1.764964 
1 1:-1.125925 2:-0.123137 3:1.522699 
1 1:-1.125925 2:0.127539 3:-0.213536 
1 1:-0.428146 2:-0.012839 3:2.087985 
1 1:-0.328464 2:-0.083029 3:1.845719 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.157621 3:-0.092403 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:2.263286 2:-0.123137 3:5.641209 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.132553 3:-1.222974 
1 1:3.658844 2:0.363175 3:2.693648 
1 1:2.263286 2:-0.123137 3:5.641209 
1 1:-0.228781 2:-0.123137 3:-0.132780 
1 1:-0.328464 2:-0.083029 3:1.845719 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:3.160431 2:0.092445 3:0.513260 
1 1:1.166777 2:0.047323 3:1.118924 
1 1:-1.125925 2:0.212769 3:0.109485 
1 1:3.559161 2:0.353148 3:2.612893 
1 1:3.459479 2:0.343121 3:2.532138 
1 1:-0.228781 2:-0.123137 3:-0.132780 
1 1:-1.125925 2:-0.123137 3:1.724587 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:1.764964 
1 1:5.951546 2:-0.123137 3:-0.778821 
1 1:-1.125925 2:-0.123137 3:1.724587 
1 1:5.652498 2:-0.123137 3:-1.222974 
1 1:3.858209 2:0.077404 3:0.109485 
1 1:5.552815 2:-0.042921 3:4.227995 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:0.668363 2:-0.123137 3:-0.859576 
1 1:-1.125925 2:-0.123137 3:0.917036 
1 1:-1.125925 2:-0.123137 3:0.876658 
1 1:-1.125925 2:-0.123137 3:0.836281 
1 1:-1.125925 2:-0.073002 3:0.028730 
1 1:-1.125925 2:-0.123137 3:3.258934 
1 1:1.964238 2:-0.123137 3:1.320811 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:1.964238 2:-0.123137 3:1.320811 
1 1:-1.125925 2:-0.123137 3:0.069107 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-0.129098 2:-0.123137 3:-0.819199 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:4.755354 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-0.527829 2:0.202742 3:1.643832 
1 1:11.135046 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.628892 3:4.833658 
1 1:-1.125925 2:0.633906 3:4.874035 
1 1:-0.129098 2:-0.022866 3:0.876658 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:0.028730 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.072391 3:3.501199 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-0.228781 2:-0.123137 3:-0.859576 
1 1:-0.129098 2:-0.123137 3:0.432505 
1 1:0.269633 2:-0.123137 3:-0.092403 
1 1:2.462652 2:0.012228 3:1.320811 
1 1:-1.125925 2:-0.123137 3:3.258934 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.062364 3:3.258934 
1 1:-1.125925 2:0.062364 3:3.258934 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:0.568681 2:-0.123137 3:0.836281 
1 1:0.568681 2:-0.123137 3:-0.536556 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.062364 3:-1.222974 
1 1:3.359796 2:-0.123137 3:1.482321 
1 1:-1.125925 2:-0.027880 3:1.078546 
1 1:-1.125925 2:-0.123137 3:0.553638 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:3.459479 2:0.338107 3:2.491760 
1 1:3.559161 2:0.348135 3:2.572515 
1 1:7.845517 2:-0.123137 3:2.411005 
1 1:-0.428146 2:-0.012839 3:2.087985 
1 1:-1.125925 2:-0.123137 3:3.945352 
1 1:-1.125925 2:-0.123137 3:2.734025 
1 1:3.559161 2:0.353148 3:2.612893 
1 1:3.559161 2:0.348135 3:2.572515 
1 1:-1.125925 2:-0.123137 3:2.370628 
1 1:-1.125925 2:-0.123137 3:2.370628 
1 1:2.263286 2:-0.123137 3:5.641209 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:2.961065 2:0.082418 3:0.432505 
1 1:1.964238 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:3.339689 
1 1:-1.125925 2:-0.123137 3:-0.657689 
1 1:-1.125925 2:-0.123137 3:0.997791 
1 1:-1.125925 2:-0.123137 3:4.066485 
1 1:-1.125925 2:-0.123137 3:4.066485 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:10.849913 
1 1:-1.125925 2:0.919677 3:-1.222974 
1 1:1.764873 2:-0.103083 3:-1.061464 
1 1:-1.125925 2:-0.123137 3:1.845719 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:1.964238 2:-0.123137 3:1.320811 
1 1:-1.125925 2:0.252878 3:0.270995 
1 1:-1.125925 2:0.859514 3:2.734025 
1 1:3.957892 2:0.092445 3:-0.052025 
1 1:0.867729 2:0.077404 3:0.392128 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:4.066485 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:22.299507 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:0.069107 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-0.253913 
1 1:-1.125925 2:-0.123137 3:0.069107 
1 1:-1.125925 2:-0.123137 3:0.069107 
1 1:6.649325 2:-0.123137 3:1.926474 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:6.649325 2:-0.123137 3:1.926474 
1 1:-1.125925 2:0.252878 3:0.270995 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:6.649325 2:-0.123137 3:1.926474 
1 1:-1.125925 2:0.282959 3:5.318189 
1 1:2.662017 2:0.107485 3:0.028730 
1 1:3.160431 2:-0.123137 3:2.289872 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:5.156678 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.112499 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-0.627512 2:-0.098069 3:0.392128 
1 1:-0.627512 2:-0.098069 3:0.392128 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:2.662017 2:-0.123137 3:6.448760 
1 1:2.662017 2:-0.123137 3:6.448760 
1 1:2.662017 2:-0.123137 3:6.448760 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.202742 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-0.011648 
1 1:-1.125925 2:-0.123137 3:0.069107 
1 1:-0.328464 2:-0.083029 3:1.845719 
1 1:-1.125925 2:-0.123137 3:6.166117 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.107485 3:0.634393 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:4.066485 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:6.250594 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:3.985729 
1 1:-1.125925 2:-0.113110 3:-1.021086 
1 1:-1.125925 2:-0.123137 3:4.147240 
1 1:-1.125925 2:-0.123137 3:4.227995 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:11.135046 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:1.643832 
1 1:8.343931 2:-0.123137 3:-0.294291 
1 1:-1.125925 2:-0.123137 3:1.643832 
1 1:-1.125925 2:-0.123137 3:1.078546 
1 1:7.845517 2:-0.123137 3:-1.222974 
1 1:6.250594 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.042921 3:-1.222974 
1 1:1.565508 2:0.012228 3:-0.132780 
1 1:-1.125925 2:-0.123137 3:2.209117 
1 1:5.253767 2:-0.123137 3:1.361189 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.538649 3:1.038168 
1 1:-1.125925 2:-0.123137 3:3.097423 
1 1:-1.125925 2:-0.123137 3:4.066485 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:12.430921 2:-0.123137 3:1.522699 
1 1:-1.125925 2:0.458432 3:0.311373 
1 1:-1.125925 2:-0.123137 3:-0.132780 
1 1:-1.125925 2:-0.123137 3:2.572515 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-0.129098 2:-0.022866 3:2.855158 
1 1:-1.125925 2:-0.123137 3:2.047607 
1 1:11.234729 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.082418 3:0.432505 
1 1:-1.125925 2:0.082418 3:0.432505 
1 1:-1.125925 2:0.082418 3:0.432505 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:3.359796 2:0.328080 3:2.411005 
1 1:3.359796 2:0.328080 3:2.411005 
1 1:3.359796 2:0.333094 3:2.451383 
1 1:7.048056 2:-0.123137 3:2.087985 
1 1:-0.228781 2:0.122526 3:1.159301 
1 1:-1.125925 2:-0.123137 3:4.066485 
1 1:-1.125925 2:-0.123137 3:4.066485 
1 1:-1.125925 2:-0.123137 3:1.199679 
1 1:3.559161 2:-0.123137 3:2.572515 
1 1:-1.125925 2:0.237837 3:6.085362 
1 1:13.527430 2:-0.123137 3:-1.222974 
1 1:13.527430 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:0.836281 
1 1:-1.125925 2:-0.123137 3:0.795903 
1 1:-1.125925 2:0.247864 3:6.246872 
1 1:-0.228781 2:0.122526 3:1.159301 
1 1:-1.125925 2:0.237837 3:6.085362 
1 1:-1.125925 2:-0.123137 3:-0.617311 
1 1:0.369315 2:-0.047934 3:-0.011648 
1 1:0.070267 2:-0.027880 3:1.603454 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-0.627512 2:-0.098069 3:0.392128 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:0.553638 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:1.665190 2:-0.052948 3:-0.657689 
1 1:-0.129098 2:-0.022866 3:2.855158 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:15.122354 2:-0.123137 3:5.358566 
1 1:5.752181 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:0.069107 
1 1:-1.125925 2:-0.123137 3:0.069107 
1 1:-0.328464 2:-0.083029 3:1.845719 
1 1:0.568681 2:-0.123137 3:-0.536556 
1 1:1.565508 2:-0.123137 3:-0.132780 
1 1:-1.125925 2:0.538649 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:4.256940 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:9.440440 2:-0.123137 3:1.603454 
1 1:5.652498 2:0.217783 3:1.522699 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-0.859576 
1 1:-1.125925 2:-0.123137 3:5.277811 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.157621 3:1.038168 
1 1:-0.129098 2:-0.073002 3:1.643832 
1 1:6.848690 2:-0.123137 3:2.007230 
1 1:-1.125925 2:-0.123137 3:4.066485 
1 1:-1.125925 2:0.613851 3:-1.222974 
1 1:-0.627512 2:-0.098069 3:0.392128 
1 1:-1.125925 2:0.077404 3:-1.222974 
1 1:1.764873 2:0.167648 3:1.118924 
1 1:0.668363 2:-0.123137 3:-0.496178 
1 1:-0.527829 2:-0.123137 3:-0.253913 
1 1:11.234729 2:0.082418 3:3.783842 
1 1:-0.328464 2:-0.123137 3:0.069107 
1 1:-0.129098 2:-0.073002 3:1.643832 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:4.066485 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:-0.093056 3:-0.415423 
1 1:-1.125925 2:0.558703 3:-1.222974 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:15.122354 2:-0.123137 3:-1.222974 
1 1:0.468998 2:-0.123137 3:1.482321 
1 1:-0.228781 2:0.122526 3:1.159301 
1 1:-1.125925 2:-0.123137 3:-1.222974 
1 1:0.568681 2:-0.123137 3:-0.536556 
1 1:-1.125925 2:-0.123137 3:-0.132780 
1 1:14.922988 2:-0.123137 3:-1.222974 
1 1:-1.125925 2:0.152607 3:0.997791 
1 1:-1.125925 2:0.152607 3:0.997791 
